"Season","date","Player","playerID","toTeam","toTeamID","toTeamabbr","toLeague","toOrg","toSport","fromTeam","fromTeamID","fromTeamabbr","fromLeague","fromOrg","fromSport","typeDesc","description","WAR","PlayerName","Age","AVG","position","ERA","lagWAR","lagAVG","lagERA","lagWinpcttoTeam","lagWinpctfromTeam"
2024,"2024-04-17",NA,NA,"San Diego Padres",135,"SD","National League",NA,"Major League Baseball","Cleveland Guardians",114,"CLE","American League",NA,"Major League Baseball","Trade","San Diego Padres traded RHP Pedro Avila to Cleveland Guardians for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.506,0.469
2024,"2024-04-17","Jimmy Robbins",687934,"Texas Rangers",140,"TEX","American League",NA,"Major League Baseball","Toronto Blue Jays",141,"TOR","American League",NA,"Major League Baseball","Trade","Toronto Blue Jays traded LHP Jimmy Robbins to Texas Rangers for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.556,0.549
2024,"2024-04-17",NA,NA,"Toronto Blue Jays",141,"TOR","American League",NA,"Major League Baseball","Texas Rangers",140,"TEX","American League",NA,"Major League Baseball","Trade","Toronto Blue Jays traded LHP Jimmy Robbins to Texas Rangers for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.549,0.556
2024,"2024-04-18","Vladimir Gutierrez",661269,"Boston Red Sox",111,"BOS","American League",NA,"Major League Baseball","Milwaukee Brewers",158,"MIL","National League",NA,"Major League Baseball","Trade","Milwaukee Brewers traded RHP Vladimir Gutierrez to Boston Red Sox for cash.",-0.0625,"Vladimir Gutierrez",28,0,"P",6.75,-0.4417,0,7.6091,0.481,0.568
2024,"2024-04-18",NA,NA,"Milwaukee Brewers",158,"MIL","National League",NA,"Major League Baseball","Boston Red Sox",111,"BOS","American League",NA,"Major League Baseball","Trade","Milwaukee Brewers traded RHP Vladimir Gutierrez to Boston Red Sox for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.568,0.481
2024,"2024-04-20",NA,NA,"Toronto Blue Jays",141,"TOR","American League",NA,"Major League Baseball","San Francisco Giants",137,"SF","National League",NA,"Major League Baseball","Trade","Toronto Blue Jays traded RHP Mitch White to San Francisco Giants for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.549,0.488
2024,"2024-04-20","Mitch White",669952,"San Francisco Giants",137,"SF","National League",NA,"Major League Baseball","Toronto Blue Jays",141,"TOR","American League",NA,"Major League Baseball","Trade","Toronto Blue Jays traded RHP Mitch White to San Francisco Giants for cash.",-0.3573,"Mitch White",29,0,"P",7.2254,-0.0391,0,7.1053,0.488,0.549
2024,"2024-04-23",NA,NA,"Pittsburgh Pirates",134,"PIT","National League",NA,"Major League Baseball","Arizona Diamondbacks",109,"AZ","National League",NA,"Major League Baseball","Trade","Pittsburgh Pirates traded SS Sergio Alcántara to Arizona Diamondbacks for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.469,0.519
2024,"2024-04-23","Sergio Alcántara",642727,"Arizona Diamondbacks",109,"AZ","National League",NA,"Major League Baseball","Pittsburgh Pirates",134,"PIT","National League",NA,"Major League Baseball","Trade","Pittsburgh Pirates traded SS Sergio Alcántara to Arizona Diamondbacks for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.519,0.469
2024,"2024-04-27","Garrett Cooper",643265,"Boston Red Sox",111,"BOS","American League",NA,"Major League Baseball","Chicago Cubs",112,"CHC","National League",NA,"Major League Baseball","Trade","Chicago Cubs traded 1B Garrett Cooper to Boston Red Sox for cash.",-0.3623,"Garrett Cooper",33,0.2056,"1B/DH",NA,0.3924,0.2512,NA,0.481,0.512
2024,"2024-04-27",NA,NA,"Chicago Cubs",112,"CHC","National League",NA,"Major League Baseball","Boston Red Sox",111,"BOS","American League",NA,"Major League Baseball","Trade","Chicago Cubs traded 1B Garrett Cooper to Boston Red Sox for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.512,0.481
2024,"2024-04-30","Keiner Delgado",700731,"Pittsburgh Pirates",134,"PIT","National League",NA,"Major League Baseball","New York Yankees",147,"NYY","American League",NA,"Major League Baseball","Trade","New York Yankees traded SS Keiner Delgado to Pittsburgh Pirates.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.469,0.506
2024,"2024-04-30","Bailey Horn",690544,"Boston Red Sox",111,"BOS","American League",NA,"Major League Baseball","Chicago White Sox",145,"CWS","American League",NA,"Major League Baseball","Trade","Chicago White Sox traded LHP Bailey Horn to Boston Red Sox for cash.",-0.4828,"Bailey Horn",26,0,"P",6.5,NA,NA,NA,0.481,0.377
2024,"2024-04-30",NA,NA,"Chicago White Sox",145,"CWS","American League",NA,"Major League Baseball","Boston Red Sox",111,"BOS","American League",NA,"Major League Baseball","Trade","Chicago White Sox traded LHP Bailey Horn to Boston Red Sox for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.377,0.481
2024,"2024-05-01","Zack Short",670097,"Boston Red Sox",111,"BOS","American League",NA,"Major League Baseball","New York Mets",121,"NYM","National League",NA,"Major League Baseball","Trade","New York Mets traded SS Zack Short to Boston Red Sox for cash.",-0.4204,"Zack Short",29,0.1286,"SS",NA,-0.0936,0.2036,6,0.481,0.463
2024,"2024-05-01",NA,NA,"New York Mets",121,"NYM","National League",NA,"Major League Baseball","Boston Red Sox",111,"BOS","American League",NA,"Major League Baseball","Trade","New York Mets traded SS Zack Short to Boston Red Sox for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.463,0.481
2024,"2024-05-02",NA,NA,"Los Angeles Angels",108,"LAA","American League",NA,"Major League Baseball","Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Trade","Los Angeles Angels traded RHP Jimmy Herget to Atlanta Braves for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.451,0.642
2024,"2024-05-02","Jimmy Herget",623474,"Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Los Angeles Angels",108,"LAA","American League",NA,"Major League Baseball","Trade","Los Angeles Angels traded RHP Jimmy Herget to Atlanta Braves for cash.",0.0778,"Jimmy Herget",30,0,"P",4.3784,-0.2327,0,4.6552,0.642,0.451
2024,"2024-05-02","Matt Bowman",621199,"Arizona Diamondbacks",109,"AZ","National League",NA,"Major League Baseball","Minnesota Twins",142,"MIN","American League",NA,"Major League Baseball","Trade","Minnesota Twins traded RHP Matt Bowman to Arizona Diamondbacks for cash.",-0.2399,"Matt Bowman",33,0,"P",4.4022,-0.0977,0,9,0.519,0.537
2024,"2024-05-02",NA,NA,"Minnesota Twins",142,"MIN","American League",NA,"Major League Baseball","Arizona Diamondbacks",109,"AZ","National League",NA,"Major League Baseball","Trade","Minnesota Twins traded RHP Matt Bowman to Arizona Diamondbacks for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.537,0.519
2024,"2024-05-04","Jakob Marsee",805300,"Miami Marlins",146,"MIA","National League",NA,"Major League Baseball","San Diego Padres",135,"SD","National League",NA,"Major League Baseball","Trade","Miami Marlins traded 2B Luis Arraez to San Diego Padres for OF Dillon Head, OF Jakob Marsee, RHP Woo-Suk Go and 1B Nathan Martorella.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.519,0.506
2024,"2024-05-04","Woo-Suk Go",808970,"Miami Marlins",146,"MIA","National League",NA,"Major League Baseball","San Diego Padres",135,"SD","National League",NA,"Major League Baseball","Trade","Miami Marlins traded 2B Luis Arraez to San Diego Padres for OF Dillon Head, OF Jakob Marsee, RHP Woo-Suk Go and 1B Nathan Martorella.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.519,0.506
2024,"2024-05-04","Luis Arraez",650333,"San Diego Padres",135,"SD","National League",NA,"Major League Baseball","Miami Marlins",146,"MIA","National League",NA,"Major League Baseball","Trade","Miami Marlins traded 2B Luis Arraez to San Diego Padres for OF Dillon Head, OF Jakob Marsee, RHP Woo-Suk Go and 1B Nathan Martorella.",1.1196,"Luis Arraez",27,0.314,"1B/2B",NA,3.3823,0.3537,NA,0.506,0.519
2024,"2024-05-04","Dillon Head",702977,"Miami Marlins",146,"MIA","National League",NA,"Major League Baseball","San Diego Padres",135,"SD","National League",NA,"Major League Baseball","Trade","Miami Marlins traded 2B Luis Arraez to San Diego Padres for OF Dillon Head, OF Jakob Marsee, RHP Woo-Suk Go and 1B Nathan Martorella.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.519,0.506
2024,"2024-05-04","Nathan Martorella",687210,"Miami Marlins",146,"MIA","National League",NA,"Major League Baseball","San Diego Padres",135,"SD","National League",NA,"Major League Baseball","Trade","Miami Marlins traded 2B Luis Arraez to San Diego Padres for OF Dillon Head, OF Jakob Marsee, RHP Woo-Suk Go and 1B Nathan Martorella.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.519,0.506
2024,"2024-05-04",NA,NA,"Houston Astros",117,"HOU","American League",NA,"Major League Baseball","Toronto Blue Jays",141,"TOR","American League",NA,"Major League Baseball","Trade","Houston Astros traded RHP Joel Kuhnel to Toronto Blue Jays for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.556,0.549
2024,"2024-05-04","Joel Kuhnel",669270,"Toronto Blue Jays",141,"TOR","American League",NA,"Major League Baseball","Houston Astros",117,"HOU","American League",NA,"Major League Baseball","Trade","Houston Astros traded RHP Joel Kuhnel to Toronto Blue Jays for cash.",0.0826,"Joel Kuhnel",29,0,"P",4.5,-0.1262,0,5.5385,0.549,0.556
2024,"2024-05-07",NA,NA,"Cincinnati Reds",113,"CIN","National League",NA,"Major League Baseball","Philadelphia Phillies",143,"PHI","National League",NA,"Major League Baseball","Trade","Cincinnati Reds traded LHP Tyler Gilbert to Philadelphia Phillies for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.506,0.556
2024,"2024-05-07","Tyler Gilbert",656457,"Philadelphia Phillies",143,"PHI","National League",NA,"Major League Baseball","Cincinnati Reds",113,"CIN","National League",NA,"Major League Baseball","Trade","Cincinnati Reds traded LHP Tyler Gilbert to Philadelphia Phillies for cash.",-0.0294,"Tyler Gilbert",30,0,"P",3.24,0.2071,0,5.1923,0.556,0.506
2024,"2024-05-08","Robbie Grossman",543257,"Texas Rangers",140,"TEX","American League",NA,"Major League Baseball","Chicago White Sox",145,"CWS","American League",NA,"Major League Baseball","Trade","Chicago White Sox traded LF Robbie Grossman to Texas Rangers for RHP Anthony Hoopii-Tuionetoa. te so.",-0.5448,"Robbie Grossman",34,0.2115,"OF",NA,0.463,0.238,NA,0.556,0.377
2024,"2024-05-08","Anthony Hoopii-Tuionetoa",681896,"Chicago White Sox",145,"CWS","American League",NA,"Major League Baseball","Texas Rangers",140,"TEX","American League",NA,"Major League Baseball","Trade","Chicago White Sox traded LF Robbie Grossman to Texas Rangers for RHP Anthony Hoopii-Tuionetoa. te so.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.377,0.556
2024,"2024-05-09",NA,NA,"Boston Red Sox",111,"BOS","American League",NA,"Major League Baseball","Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Trade","Boston Red Sox traded SS Zack Short to Atlanta Braves for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.481,0.642
2024,"2024-05-09","Zack Short",670097,"Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Boston Red Sox",111,"BOS","American League",NA,"Major League Baseball","Trade","Boston Red Sox traded SS Zack Short to Atlanta Braves for cash.",-0.4204,"Zack Short",29,0.1286,"SS",NA,-0.0936,0.2036,6,0.642,0.481
2024,"2024-05-09","Luis Guillorme",641645,"Los Angeles Angels",108,"LAA","American League",NA,"Major League Baseball","Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Trade","Atlanta Braves traded 3B Luis Guillorme to Los Angeles Angels for Player To Be Named Later.",0.0471,"Luis Guillorme",29,0.205,"2B/3B",12,-0.332,0.2243,0,0.451,0.642
2024,"2024-05-09",NA,NA,"Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Los Angeles Angels",108,"LAA","American League",NA,"Major League Baseball","Trade","Atlanta Braves traded 3B Luis Guillorme to Los Angeles Angels for Player To Be Named Later.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.642,0.451
2024,"2024-05-09","Darren McCaughan",670766,"Cleveland Guardians",114,"CLE","American League",NA,"Major League Baseball","Miami Marlins",146,"MIA","National League",NA,"Major League Baseball","Trade","Miami Marlins traded RHP Darren McCaughan to Cleveland Guardians for cash.",-0.438,"Darren McCaughan",28,0,"P",6.2143,0.0255,0,5.4,0.469,0.519
2024,"2024-05-09",NA,NA,"Miami Marlins",146,"MIA","National League",NA,"Major League Baseball","Cleveland Guardians",114,"CLE","American League",NA,"Major League Baseball","Trade","Miami Marlins traded RHP Darren McCaughan to Cleveland Guardians for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.519,0.469
2024,"2024-05-10","Mitch White",669952,"Milwaukee Brewers",158,"MIL","National League",NA,"Major League Baseball","San Francisco Giants",137,"SF","National League",NA,"Major League Baseball","Trade","San Francisco Giants traded RHP Mitch White to Milwaukee Brewers.",-0.3573,"Mitch White",29,0,"P",7.2254,-0.0391,0,7.1053,0.568,0.488
2024,"2024-05-10","Rodolfo Nolasco",683616,"San Francisco Giants",137,"SF","National League",NA,"Major League Baseball","Pittsburgh Pirates",134,"PIT","National League",NA,"Major League Baseball","Trade","San Francisco Giants traded RHP Daulton Jefferies to Pittsburgh Pirates for OF Rodolfo Nolasco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.488,0.469
2024,"2024-05-10","Daulton Jefferies",641726,"Pittsburgh Pirates",134,"PIT","National League",NA,"Major League Baseball","San Francisco Giants",137,"SF","National League",NA,"Major League Baseball","Trade","San Francisco Giants traded RHP Daulton Jefferies to Pittsburgh Pirates for OF Rodolfo Nolasco.",-0.2412,"Daulton Jefferies",28,0,"P",9.8182,0.4584,0,5.7203,0.469,0.488
2024,"2024-05-10",NA,NA,"San Francisco Dons",6327,"USF","College Baseball","Office of the Commissioner","College Baseball","Milwaukee Brewers",158,"MIL","National League",NA,"Major League Baseball","Trade","San Francisco Giants traded RHP Mitch White to Milwaukee Brewers.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.568
2024,"2024-05-14","Tyson Miller",668338,"Chicago Cubs",112,"CHC","National League",NA,"Major League Baseball","Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Trade","Chicago Cubs traded SS Jake Slaughter and cash to Seattle Mariners for RHP Tyson Miller.",0.544,"Tyson Miller",28,0,"P",2.3226,-0.0176,0,4.6957,0.512,0.543
2024,"2024-05-14","Jake Slaughter",670237,"Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Chicago Cubs",112,"CHC","National League",NA,"Major League Baseball","Trade","Chicago Cubs traded SS Jake Slaughter and cash to Seattle Mariners for RHP Tyson Miller.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.543,0.512
2024,"2024-05-14",NA,NA,"Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Chicago Cubs",112,"CHC","National League",NA,"Major League Baseball","Trade","Chicago Cubs traded SS Jake Slaughter and cash to Seattle Mariners for RHP Tyson Miller.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.543,0.512
2024,"2024-05-15","Corey Julks",667452,"Chicago White Sox",145,"CWS","American League",NA,"Major League Baseball","Houston Astros",117,"HOU","American League",NA,"Major League Baseball","Trade","Houston Astros traded CF Corey Julks to Chicago White Sox for RHP Luis Rodriguez.",-0.5941,"Corey Julks",28,0.2139,"OF",NA,0.4093,0.245,NA,0.377,0.556
2024,"2024-05-15","Luis Rodriguez",812160,"Houston Astros",117,"HOU","American League",NA,"Major League Baseball","Chicago White Sox",145,"CWS","American League",NA,"Major League Baseball","Trade","Houston Astros traded CF Corey Julks to Chicago White Sox for RHP Luis Rodriguez.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.556,0.377
2024,"2024-05-16",NA,NA,"Pittsburgh Pirates",134,"PIT","National League",NA,"Major League Baseball","Los Angeles Angels",108,"LAA","American League",NA,"Major League Baseball","Trade","Pittsburgh Pirates traded RHP Roansy Contreras to Los Angeles Angels for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.469,0.451
2024,"2024-05-16",NA,NA,"Houston Astros",117,"HOU","American League",NA,"Major League Baseball","Athletics",133,"ATH","American League",NA,"Major League Baseball","Trade","Houston Astros traded RHP Brandon Bielak to Oakland Athletics for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.556,0.309
2024,"2024-05-16","Brandon Bielak",656232,"Athletics",133,"ATH","American League",NA,"Major League Baseball","Houston Astros",117,"HOU","American League",NA,"Major League Baseball","Trade","Houston Astros traded RHP Brandon Bielak to Oakland Athletics for cash.",-0.3287,"Brandon Bielak",28,0,"P",5.1573,0.1519,0,3.825,0.309,0.556
2024,"2024-05-16","Roansy Contreras",672710,"Los Angeles Angels",108,"LAA","American League",NA,"Major League Baseball","Pittsburgh Pirates",134,"PIT","National League",NA,"Major League Baseball","Trade","Pittsburgh Pirates traded RHP Roansy Contreras to Los Angeles Angels for cash.",-0.465,"Roansy Contreras",24,0,"P",4.3463,0.0619,0,6.5854,0.451,0.469
2024,"2024-05-17","Anthony Banda",607455,"Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Cleveland Guardians",114,"CLE","American League",NA,"Major League Baseball","Trade","Cleveland Guardians traded LHP Anthony Banda to Los Angeles Dodgers.",0.5778,"Anthony Banda",30,0,"P",3.0805,-0.0702,0,6.4286,0.617,0.469
2024,"2024-05-18","Richard Lovelady",663992,"Tampa Bay Rays",139,"TB","American League",NA,"Major League Baseball","Chicago Cubs",112,"CHC","National League",NA,"Major League Baseball","Trade","Chicago Cubs traded LHP Richard Lovelady to Tampa Bay Rays for LHP Jeff Belge.",0.0562,"Richard Lovelady",28,0,"P",4.4563,0.0058,0,4.6286,0.611,0.512
2024,"2024-05-18","Jeff Belge",666122,"Chicago Cubs",112,"CHC","National League",NA,"Major League Baseball","Tampa Bay Rays",139,"TB","American League",NA,"Major League Baseball","Trade","Chicago Cubs traded LHP Richard Lovelady to Tampa Bay Rays for LHP Jeff Belge.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.512,0.611
2024,"2024-05-20","Yohan Ramírez",670990,"Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","New York Mets",121,"NYM","National League",NA,"Major League Baseball","Trade","New York Mets traded RHP Yohan Ramírez to Los Angeles Dodgers for cash.",0.1359,"Yohan Ramírez",29,0,"P",6.2,-0.0688,0,4.2261,0.617,0.463
2024,"2024-05-20",NA,NA,"New York Mets",121,"NYM","National League",NA,"Major League Baseball","Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Trade","New York Mets traded RHP Yohan Ramírez to Los Angeles Dodgers for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.463,0.617
2024,"2024-05-22","Michael Pérez",605421,"Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Baltimore Orioles",110,"BAL","American League",NA,"Major League Baseball","Trade","Seattle Mariners traded C Blake Hunt to Baltimore Orioles for RHP Mike Baumann and C Michael Pérez.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.543,0.623
2024,"2024-05-22","Blake Hunt",675448,"Baltimore Orioles",110,"BAL","American League",NA,"Major League Baseball","Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Trade","Seattle Mariners traded C Blake Hunt to Baltimore Orioles for RHP Mike Baumann and C Michael Pérez.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.623,0.543
2024,"2024-05-22","Mike Baumann",657508,"Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Baltimore Orioles",110,"BAL","American League",NA,"Major League Baseball","Trade","Seattle Mariners traded C Blake Hunt to Baltimore Orioles for RHP Mike Baumann and C Michael Pérez.",-0.4085,"Mike Baumann",28,0,"P",5.5543,0.0576,0,3.7577,0.543,0.623
2024,"2024-05-25","Thyago Vieira",600986,"Baltimore Orioles",110,"BAL","American League",NA,"Major League Baseball","Milwaukee Brewers",158,"MIL","National League",NA,"Major League Baseball","Trade","Milwaukee Brewers traded RHP Thyago Vieira and RHP Aneuris Rodriguez to Baltimore Orioles for RHP Garrett Stallings.",-0.4015,"Thyago Vieira",31,0,"P",5.2105,0.0583,0,0,0.623,0.568
2024,"2024-05-25","Garrett Stallings",668831,"Milwaukee Brewers",158,"MIL","National League",NA,"Major League Baseball","Baltimore Orioles",110,"BAL","American League",NA,"Major League Baseball","Trade","Milwaukee Brewers traded RHP Thyago Vieira and RHP Aneuris Rodriguez to Baltimore Orioles for RHP Garrett Stallings.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.568,0.623
2024,"2024-05-25","Aneuris Rodriguez",802073,"Baltimore Orioles",110,"BAL","American League",NA,"Major League Baseball","Milwaukee Brewers",158,"MIL","National League",NA,"Major League Baseball","Trade","Milwaukee Brewers traded RHP Thyago Vieira and RHP Aneuris Rodriguez to Baltimore Orioles for RHP Garrett Stallings.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.623,0.568
2024,"2024-05-25",NA,NA,"Boston Red Sox",111,"BOS","American League",NA,"Major League Baseball","New York Mets",121,"NYM","National League",NA,"Major League Baseball","Trade","Boston Red Sox traded 3B Pablo Reyes to New York Mets for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.481,0.463
2024,"2024-05-25","Pablo Reyes",622569,"New York Mets",121,"NYM","National League",NA,"Major League Baseball","Boston Red Sox",111,"BOS","American League",NA,"Major League Baseball","Trade","Boston Red Sox traded 3B Pablo Reyes to New York Mets for cash.",-0.7298,"Pablo Reyes",30,0.1833,"OF",0,0.5376,0.2874,4.5,0.463,0.481
2024,"2024-05-26","Jonah Dipoto",665167,"Philadelphia Phillies",143,"PHI","National League",NA,"Major League Baseball","Kansas City Royals",118,"KC","American League",NA,"Major League Baseball","Trade","Kansas City Royals traded RHP Jonah Dipoto to Philadelphia Phillies for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.556,0.346
2024,"2024-05-26",NA,NA,"Kansas City Royals",118,"KC","American League",NA,"Major League Baseball","Philadelphia Phillies",143,"PHI","National League",NA,"Major League Baseball","Trade","Kansas City Royals traded RHP Jonah Dipoto to Philadelphia Phillies for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.346,0.556
2024,"2024-05-30","Ryan Burr",621114,"Toronto Blue Jays",141,"TOR","American League",NA,"Major League Baseball","Philadelphia Phillies",143,"PHI","National League",NA,"Major League Baseball","Trade","Philadelphia Phillies traded RHP Ryan Burr to Toronto Blue Jays for cash.",0.4635,"Ryan Burr",30,0,"P",4.1327,-0.3247,0,6,0.549,0.556
2024,"2024-05-30",NA,NA,"Philadelphia Phillies",143,"PHI","National League",NA,"Major League Baseball","Toronto Blue Jays",141,"TOR","American League",NA,"Major League Baseball","Trade","Philadelphia Phillies traded RHP Ryan Burr to Toronto Blue Jays for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.556,0.549
2024,"2024-05-30","Shaun Anderson",641312,"Miami Marlins",146,"MIA","National League",NA,"Major League Baseball","Texas Rangers",140,"TEX","American League",NA,"Major League Baseball","Trade","Texas Rangers traded RHP Shaun Anderson to Miami Marlins for cash.",0.0449,"Shaun Anderson",29,0,"P",8.2653,0.004,0,18,0.519,0.556
2024,"2024-05-30",NA,NA,"Texas Rangers",140,"TEX","American League",NA,"Major League Baseball","Miami Marlins",146,"MIA","National League",NA,"Major League Baseball","Trade","Texas Rangers traded RHP Shaun Anderson to Miami Marlins for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.556,0.519
2024,"2024-05-31","Luis Torrens",620443,"New York Mets",121,"NYM","National League",NA,"Major League Baseball","New York Yankees",147,"NYY","American League",NA,"Major League Baseball","Trade","New York Yankees traded C Luis Torrens to New York Mets for cash.",0.7922,"Luis Torrens",28,0.2288,"C",0,-0.0669,0.25,NA,0.463,0.506
2024,"2024-05-31",NA,NA,"New York Yankees",147,"NYY","American League",NA,"Major League Baseball","New York Mets",121,"NYM","National League",NA,"Major League Baseball","Trade","New York Yankees traded C Luis Torrens to New York Mets for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.506,0.463
2024,"2024-06-01","Elio Campos",699069,"Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Trade","Los Angeles Dodgers traded SS Elio Campos to Atlanta Braves for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.642,0.617
2024,"2024-06-01",NA,NA,"Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Trade","Los Angeles Dodgers traded SS Elio Campos to Atlanta Braves for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.617,0.642
2024,"2024-06-04","Yoyner Fajardo",679938,"Pittsburgh Pirates",134,"PIT","National League",NA,"Major League Baseball","Minnesota Twins",142,"MIN","American League",NA,"Major League Baseball","Trade","Minnesota Twins traded 2B Yoyner Fajardo to Pittsburgh Pirates for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.469,0.537
2024,"2024-06-04",NA,NA,"Minnesota Twins",142,"MIN","American League",NA,"Major League Baseball","Pittsburgh Pirates",134,"PIT","National League",NA,"Major League Baseball","Trade","Minnesota Twins traded 2B Yoyner Fajardo to Pittsburgh Pirates for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.537,0.469
2024,"2024-06-04","Nick Hernandez",663321,"Houston Astros",117,"HOU","American League",NA,"Major League Baseball","San Diego Padres",135,"SD","National League",NA,"Major League Baseball","Trade","San Diego Padres traded RHP Nick Hernandez to Houston Astros for cash.",-0.138,"Nick Hernandez",29,0,"P",7.875,-0.0956,0,12,0.556,0.506
2024,"2024-06-04",NA,NA,"San Diego Padres",135,"SD","National League",NA,"Major League Baseball","Houston Astros",117,"HOU","American League",NA,"Major League Baseball","Trade","San Diego Padres traded RHP Nick Hernandez to Houston Astros for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.506,0.556
2024,"2024-06-06",NA,NA,"Tampa Bay Rays",139,"TB","American League",NA,"Major League Baseball","Philadelphia Phillies",143,"PHI","National League",NA,"Major League Baseball","Trade","Tampa Bay Rays traded OF Ruben Cardenas to Philadelphia Phillies for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.611,0.556
2024,"2024-06-06","Ruben Cardenas",665180,"Philadelphia Phillies",143,"PHI","National League",NA,"Major League Baseball","Tampa Bay Rays",139,"TB","American League",NA,"Major League Baseball","Trade","Tampa Bay Rays traded OF Ruben Cardenas to Philadelphia Phillies for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.556,0.611
2024,"2024-06-07","Buddy Kennedy",671083,"Philadelphia Phillies",143,"PHI","National League",NA,"Major League Baseball","Detroit Tigers",116,"DET","American League",NA,"Major League Baseball","Trade","Detroit Tigers traded 3B Buddy Kennedy to Philadelphia Phillies for cash.",0.1972,"Buddy Kennedy",25,0.1905,"2B/3B",NA,-0.0109,0.1667,NA,0.556,0.481
2024,"2024-06-07",NA,NA,"Detroit Tigers",116,"DET","American League",NA,"Major League Baseball","Philadelphia Phillies",143,"PHI","National League",NA,"Major League Baseball","Trade","Detroit Tigers traded 3B Buddy Kennedy to Philadelphia Phillies for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.481,0.556
